Transaction ID,Product ID,Quantity Sold,Transaction Date,Product Name,Category,Price,Total Amount
445,15,2,2024-03-06,Coffee,Beverages,5.0,10.0
446,19,3,2024-05-14,Ice Cream,Frozen Foods,4.5,13.5
447,4,2,2024-01-23,Butter,Dairy,4.0,8.0
448,18,8,2023-11-30,Chocolate,Snacks,3.0,24.0
449,12,6,2024-03-17,Tomato,Produce,1.0,6.0
450,17,4,2023-11-07,Cookies,Snacks,2.5,10.0
451,14,5,2024-02-28,Yogurt,Dairy,2.0,10.0
452,12,3,2023-09-08,Tomato,Produce,1.0,3.0
453,20,7,2024-05-20,Pizza,Frozen Foods,6.0,42.0
454,2,5,2024-08-14,Eggs,Dairy,2.5,12.5
455,16,7,2023-10-15,Tea,Beverages,4.0,28.0
456,5,9,2024-01-10,Apple,Produce,0.75,6.75
457,12,7,2024-06-02,Tomato,Produce,1.0,7.0
458,7,1,2024-05-31,Orange Juice,Beverages,3.0,3.0
459,8,6,2023-11-03,Chicken Breast,Meat,5.0,30.0
460,10,1,2023-10-15,Salmon,Seafood,8.0,8.0
461,16,9,2023-12-13,Tea,Beverages,4.0,36.0
462,1,5,2024-06-17,Milk,Dairy,3.5,17.5
463,10,9,2024-04-25,Salmon,Seafood,8.0,72.0
464,10,2,2024-05-10,Salmon,Seafood,8.0,16.0
465,9,4,2024-07-30,Ground Beef,Meat,4.5,18.0
466,16,1,2023-10-17,Tea,Beverages,4.0,4.0
467,15,5,2023-11-25,Coffee,Beverages,5.0,25.0
468,11,8,2024-02-27,Lettuce,Produce,1.25,10.0
469,8,7,2024-07-23,Chicken Breast,Meat,5.0,35.0
470,15,7,2024-07-21,Coffee,Beverages,5.0,35.0
471,3,1,2024-05-28,Bread,Bakery,1.5,1.5
472,18,7,2023-08-25,Chocolate,Snacks,3.0,21.0
473,4,8,2024-07-11,Butter,Dairy,4.0,32.0
474,6,8,2024-07-10,Banana,Produce,0.5,4.0
475,14,3,2024-02-27,Yogurt,Dairy,2.0,6.0
476,18,3,2024-07-12,Chocolate,Snacks,3.0,9.0
477,20,3,2023-11-08,Pizza,Frozen Foods,6.0,18.0
478,9,6,2023-09-03,Ground Beef,Meat,4.5,27.0
479,3,4,2024-03-24,Bread,Bakery,1.5,6.0
480,13,3,2023-09-02,Cereal,Snacks,3.75,11.25
481,14,6,2023-08-25,Yogurt,Dairy,2.0,12.0
482,10,9,2023-08-22,Salmon,Seafood,8.0,72.0
483,7,1,2023-09-15,Orange Juice,Beverages,3.0,3.0
484,11,9,2024-06-23,Lettuce,Produce,1.25,11.25
485,2,4,2024-06-15,Eggs,Dairy,2.5,10.0
486,11,1,2023-12-06,Lettuce,Produce,1.25,1.25
487,16,8,2024-07-09,Tea,Beverages,4.0,32.0
488,11,7,2024-06-20,Lettuce,Produce,1.25,8.75
489,4,7,2024-06-12,Butter,Dairy,4.0,28.0
490,20,8,2023-10-16,Pizza,Frozen Foods,6.0,48.0
491,12,9,2023-12-15,Tomato,Produce,1.0,9.0
492,8,8,2024-05-25,Chicken Breast,Meat,5.0,40.0
493,4,3,2024-04-18,Butter,Dairy,4.0,12.0
494,15,5,2024-04-14,Coffee,Beverages,5.0,25.0
495,14,5,2024-08-17,Yogurt,Dairy,2.0,10.0
496,4,5,2024-07-24,Butter,Dairy,4.0,20.0
497,13,2,2024-07-24,Cereal,Snacks,3.75,7.5
498,8,5,2023-10-15,Chicken Breast,Meat,5.0,25.0
499,6,9,2023-10-07,Banana,Produce,0.5,4.5
500,4,1,2024-02-24,Butter,Dairy,4.0,4.0
501,13,9,2023-11-17,Cereal,Snacks,3.75,33.75
502,3,9,2023-09-24,Bread,Bakery,1.5,13.5
503,16,1,2023-12-11,Tea,Beverages,4.0,4.0
504,19,6,2024-04-08,Ice Cream,Frozen Foods,4.5,27.0
505,11,6,2023-11-28,Lettuce,Produce,1.25,7.5
506,10,3,2024-08-05,Salmon,Seafood,8.0,24.0
507,18,4,2024-06-19,Chocolate,Snacks,3.0,12.0
508,20,8,2024-03-21,Pizza,Frozen Foods,6.0,48.0
509,10,1,2023-12-26,Salmon,Seafood,8.0,8.0
510,11,2,2023-08-24,Lettuce,Produce,1.25,2.5
511,18,4,2024-02-03,Chocolate,Snacks,3.0,12.0
512,1,5,2024-04-21,Milk,Dairy,3.5,17.5
513,16,2,2024-01-20,Tea,Beverages,4.0,8.0
514,15,9,2023-10-11,Coffee,Beverages,5.0,45.0
515,2,6,2023-11-12,Eggs,Dairy,2.5,15.0
516,20,4,2024-04-15,Pizza,Frozen Foods,6.0,24.0
517,13,2,2023-12-30,Cereal,Snacks,3.75,7.5
518,2,7,2024-06-27,Eggs,Dairy,2.5,17.5
519,3,1,2024-03-23,Bread,Bakery,1.5,1.5
520,20,6,2024-05-03,Pizza,Frozen Foods,6.0,36.0
521,19,7,2023-11-03,Ice Cream,Frozen Foods,4.5,31.5
522,7,1,2024-02-28,Orange Juice,Beverages,3.0,3.0
523,7,3,2023-12-28,Orange Juice,Beverages,3.0,9.0
524,13,5,2023-12-12,Cereal,Snacks,3.75,18.75
525,3,4,2024-05-04,Bread,Bakery,1.5,6.0
526,16,3,2024-03-03,Tea,Beverages,4.0,12.0
527,13,1,2024-03-01,Cereal,Snacks,3.75,3.75
528,18,8,2024-03-01,Chocolate,Snacks,3.0,24.0
529,19,3,2024-01-14,Ice Cream,Frozen Foods,4.5,13.5
530,15,6,2024-08-18,Coffee,Beverages,5.0,30.0
531,20,9,2024-02-15,Pizza,Frozen Foods,6.0,54.0
532,6,1,2024-06-27,Banana,Produce,0.5,0.5
533,15,2,2024-02-21,Coffee,Beverages,5.0,10.0
534,20,6,2024-05-03,Pizza,Frozen Foods,6.0,36.0
535,18,2,2023-09-29,Chocolate,Snacks,3.0,6.0
536,13,9,2024-05-08,Cereal,Snacks,3.75,33.75
537,5,6,2024-01-31,Apple,Produce,0.75,4.5
538,16,2,2023-12-01,Tea,Beverages,4.0,8.0
539,14,8,2024-06-06,Yogurt,Dairy,2.0,16.0
540,2,7,2024-02-04,Eggs,Dairy,2.5,17.5
541,13,9,2024-08-12,Cereal,Snacks,3.75,33.75
542,19,9,2024-05-23,Ice Cream,Frozen Foods,4.5,40.5
543,13,7,2023-10-07,Cereal,Snacks,3.75,26.25
544,7,1,2023-12-24,Orange Juice,Beverages,3.0,3.0
545,13,6,2023-12-22,Cereal,Snacks,3.75,22.5
546,15,6,2024-07-03,Coffee,Beverages,5.0,30.0
547,17,2,2024-06-13,Cookies,Snacks,2.5,5.0
548,7,5,2024-05-02,Orange Juice,Beverages,3.0,15.0
549,3,7,2024-03-05,Bread,Bakery,1.5,10.5
550,13,4,2024-03-18,Cereal,Snacks,3.75,15.0
551,2,1,2024-03-14,Eggs,Dairy,2.5,2.5
552,2,3,2023-11-10,Eggs,Dairy,2.5,7.5
553,7,6,2024-03-18,Orange Juice,Beverages,3.0,18.0
554,11,8,2023-10-31,Lettuce,Produce,1.25,10.0
555,18,7,2023-11-04,Chocolate,Snacks,3.0,21.0
556,15,9,2024-08-10,Coffee,Beverages,5.0,45.0
557,8,8,2023-09-09,Chicken Breast,Meat,5.0,40.0
558,9,6,2023-12-13,Ground Beef,Meat,4.5,27.0
559,19,7,2023-12-31,Ice Cream,Frozen Foods,4.5,31.5
560,18,7,2024-03-27,Chocolate,Snacks,3.0,21.0
561,4,8,2024-03-27,Butter,Dairy,4.0,32.0
562,14,2,2024-07-21,Yogurt,Dairy,2.0,4.0
563,16,5,2024-07-06,Tea,Beverages,4.0,20.0
564,6,9,2024-06-02,Banana,Produce,0.5,4.5
565,18,9,2023-12-13,Chocolate,Snacks,3.0,27.0
566,4,4,2024-02-11,Butter,Dairy,4.0,16.0
567,5,7,2024-04-07,Apple,Produce,0.75,5.25
568,8,5,2024-03-15,Chicken Breast,Meat,5.0,25.0
569,11,6,2024-05-21,Lettuce,Produce,1.25,7.5
570,10,9,2024-07-23,Salmon,Seafood,8.0,72.0
571,4,7,2023-11-18,Butter,Dairy,4.0,28.0
572,10,9,2023-12-21,Salmon,Seafood,8.0,72.0
573,20,5,2023-10-23,Pizza,Frozen Foods,6.0,30.0
574,3,1,2024-01-28,Bread,Bakery,1.5,1.5
575,15,7,2024-05-13,Coffee,Beverages,5.0,35.0
576,18,3,2024-03-17,Chocolate,Snacks,3.0,9.0
577,16,1,2024-08-12,Tea,Beverages,4.0,4.0
578,2,9,2024-08-04,Eggs,Dairy,2.5,22.5
579,19,7,2024-07-28,Ice Cream,Frozen Foods,4.5,31.5
580,14,5,2023-09-15,Yogurt,Dairy,2.0,10.0
581,2,5,2024-01-03,Eggs,Dairy,2.5,12.5
582,11,2,2024-03-03,Lettuce,Produce,1.25,2.5
583,14,8,2023-12-31,Yogurt,Dairy,2.0,16.0
584,4,6,2024-07-06,Butter,Dairy,4.0,24.0
585,14,8,2024-08-08,Yogurt,Dairy,2.0,16.0
586,8,6,2024-02-19,Chicken Breast,Meat,5.0,30.0
587,18,4,2024-05-01,Chocolate,Snacks,3.0,12.0
588,11,2,2023-10-11,Lettuce,Produce,1.25,2.5
589,1,9,2024-03-12,Milk,Dairy,3.5,31.5
590,9,1,2024-03-06,Ground Beef,Meat,4.5,4.5
591,17,6,2023-12-13,Cookies,Snacks,2.5,15.0
592,13,3,2024-02-08,Cereal,Snacks,3.75,11.25
593,19,8,2023-10-22,Ice Cream,Frozen Foods,4.5,36.0
594,16,9,2023-12-04,Tea,Beverages,4.0,36.0
595,4,5,2024-02-05,Butter,Dairy,4.0,20.0
596,16,9,2024-01-07,Tea,Beverages,4.0,36.0
597,20,4,2023-11-25,Pizza,Frozen Foods,6.0,24.0
598,19,8,2024-07-30,Ice Cream,Frozen Foods,4.5,36.0
599,10,4,2023-10-19,Salmon,Seafood,8.0,32.0
600,17,6,2024-05-31,Cookies,Snacks,2.5,15.0
601,4,3,2024-01-07,Butter,Dairy,4.0,12.0
602,8,2,2024-06-05,Chicken Breast,Meat,5.0,10.0
603,10,1,2024-07-28,Salmon,Seafood,8.0,8.0
604,9,3,2023-11-05,Ground Beef,Meat,4.5,13.5
605,8,6,2024-01-08,Chicken Breast,Meat,5.0,30.0
606,12,9,2024-03-22,Tomato,Produce,1.0,9.0
607,16,9,2024-06-02,Tea,Beverages,4.0,36.0
608,20,5,2023-09-18,Pizza,Frozen Foods,6.0,30.0
609,16,2,2023-12-03,Tea,Beverages,4.0,8.0
610,20,4,2023-09-25,Pizza,Frozen Foods,6.0,24.0
611,13,2,2024-02-13,Cereal,Snacks,3.75,7.5
612,2,5,2023-09-10,Eggs,Dairy,2.5,12.5
613,11,1,2024-01-03,Lettuce,Produce,1.25,1.25
614,15,2,2024-02-04,Coffee,Beverages,5.0,10.0
615,13,9,2024-06-25,Cereal,Snacks,3.75,33.75
616,9,3,2024-03-31,Ground Beef,Meat,4.5,13.5
617,8,5,2024-06-28,Chicken Breast,Meat,5.0,25.0
618,8,8,2024-03-08,Chicken Breast,Meat,5.0,40.0
619,1,1,2024-01-25,Milk,Dairy,3.5,3.5
620,5,7,2024-02-26,Apple,Produce,0.75,5.25
621,10,1,2024-07-02,Salmon,Seafood,8.0,8.0
622,1,5,2023-10-19,Milk,Dairy,3.5,17.5
623,20,2,2023-10-28,Pizza,Frozen Foods,6.0,12.0
624,17,7,2023-10-29,Cookies,Snacks,2.5,17.5
625,18,7,2023-10-18,Chocolate,Snacks,3.0,21.0
626,17,9,2023-11-20,Cookies,Snacks,2.5,22.5
627,7,1,2023-12-14,Orange Juice,Beverages,3.0,3.0
628,2,6,2023-11-13,Eggs,Dairy,2.5,15.0
629,11,7,2023-12-27,Lettuce,Produce,1.25,8.75
630,16,7,2023-09-30,Tea,Beverages,4.0,28.0
631,7,5,2024-06-01,Orange Juice,Beverages,3.0,15.0
632,2,6,2024-08-10,Eggs,Dairy,2.5,15.0
633,13,1,2024-05-23,Cereal,Snacks,3.75,3.75
634,13,3,2023-10-28,Cereal,Snacks,3.75,11.25
635,19,9,2023-12-30,Ice Cream,Frozen Foods,4.5,40.5
636,18,5,2024-01-05,Chocolate,Snacks,3.0,15.0
637,5,3,2024-04-24,Apple,Produce,0.75,2.25
638,20,2,2024-05-01,Pizza,Frozen Foods,6.0,12.0
639,16,2,2023-11-14,Tea,Beverages,4.0,8.0
640,18,5,2024-06-24,Chocolate,Snacks,3.0,15.0
641,17,8,2024-05-07,Cookies,Snacks,2.5,20.0
642,8,3,2023-09-30,Chicken Breast,Meat,5.0,15.0
643,3,7,2024-01-12,Bread,Bakery,1.5,10.5
644,3,8,2023-09-16,Bread,Bakery,1.5,12.0
645,2,9,2024-08-16,Eggs,Dairy,2.5,22.5
646,19,9,2024-05-23,Ice Cream,Frozen Foods,4.5,40.5
647,17,4,2024-03-26,Cookies,Snacks,2.5,10.0
648,12,4,2023-10-14,Tomato,Produce,1.0,4.0
649,1,1,2023-11-09,Milk,Dairy,3.5,3.5
650,18,7,2024-01-11,Chocolate,Snacks,3.0,21.0
651,6,9,2023-08-29,Banana,Produce,0.5,4.5
652,2,9,2023-12-16,Eggs,Dairy,2.5,22.5
653,2,5,2024-01-11,Eggs,Dairy,2.5,12.5
654,14,7,2024-07-11,Yogurt,Dairy,2.0,14.0
655,9,8,2023-10-09,Ground Beef,Meat,4.5,36.0
656,4,6,2023-10-24,Butter,Dairy,4.0,24.0
657,7,1,2023-10-30,Orange Juice,Beverages,3.0,3.0
658,12,9,2024-04-14,Tomato,Produce,1.0,9.0
659,3,1,2023-12-12,Bread,Bakery,1.5,1.5
660,13,9,2023-10-09,Cereal,Snacks,3.75,33.75
661,14,4,2023-12-25,Yogurt,Dairy,2.0,8.0
662,16,2,2023-11-06,Tea,Beverages,4.0,8.0
663,7,7,2024-06-25,Orange Juice,Beverages,3.0,21.0
664,2,9,2023-10-26,Eggs,Dairy,2.5,22.5
665,8,7,2023-09-18,Chicken Breast,Meat,5.0,35.0
666,8,5,2023-09-01,Chicken Breast,Meat,5.0,25.0
667,4,6,2024-03-15,Butter,Dairy,4.0,24.0
668,7,1,2024-07-28,Orange Juice,Beverages,3.0,3.0
669,4,7,2023-08-28,Butter,Dairy,4.0,28.0
670,14,3,2023-09-21,Yogurt,Dairy,2.0,6.0
671,8,5,2023-12-26,Chicken Breast,Meat,5.0,25.0
672,14,2,2023-09-03,Yogurt,Dairy,2.0,4.0
673,16,4,2024-07-11,Tea,Beverages,4.0,16.0
674,8,2,2023-11-12,Chicken Breast,Meat,5.0,10.0
675,13,3,2023-11-30,Cereal,Snacks,3.75,11.25
676,10,9,2024-07-18,Salmon,Seafood,8.0,72.0
677,8,1,2023-09-02,Chicken Breast,Meat,5.0,5.0
678,17,7,2024-08-06,Cookies,Snacks,2.5,17.5
679,6,5,2023-11-19,Banana,Produce,0.5,2.5
680,13,6,2024-05-29,Cereal,Snacks,3.75,22.5
681,17,2,2024-01-05,Cookies,Snacks,2.5,5.0
682,5,4,2023-08-21,Apple,Produce,0.75,3.0
683,14,4,2024-06-21,Yogurt,Dairy,2.0,8.0
684,8,3,2024-06-23,Chicken Breast,Meat,5.0,15.0
685,2,5,2024-02-01,Eggs,Dairy,2.5,12.5
686,19,5,2024-02-18,Ice Cream,Frozen Foods,4.5,22.5
687,2,9,2024-07-08,Eggs,Dairy,2.5,22.5
688,2,3,2023-12-16,Eggs,Dairy,2.5,7.5
689,15,3,2024-08-02,Coffee,Beverages,5.0,15.0
690,5,5,2024-08-05,Apple,Produce,0.75,3.75
691,6,3,2024-03-05,Banana,Produce,0.5,1.5
692,13,9,2023-08-19,Cereal,Snacks,3.75,33.75
693,14,4,2023-09-16,Yogurt,Dairy,2.0,8.0
694,2,9,2024-01-02,Eggs,Dairy,2.5,22.5
695,10,2,2024-04-05,Salmon,Seafood,8.0,16.0
696,5,3,2024-03-08,Apple,Produce,0.75,2.25
697,10,8,2024-08-05,Salmon,Seafood,8.0,64.0
698,8,1,2024-07-18,Chicken Breast,Meat,5.0,5.0
699,2,4,2023-09-27,Eggs,Dairy,2.5,10.0
700,11,3,2024-07-21,Lettuce,Produce,1.25,3.75
701,12,2,2024-08-06,Tomato,Produce,1.0,2.0
702,13,6,2024-04-13,Cereal,Snacks,3.75,22.5
703,4,3,2024-04-12,Butter,Dairy,4.0,12.0
704,17,7,2024-04-13,Cookies,Snacks,2.5,17.5
705,16,7,2024-01-30,Tea,Beverages,4.0,28.0
706,1,3,2023-11-20,Milk,Dairy,3.5,10.5
707,13,1,2024-06-07,Cereal,Snacks,3.75,3.75
708,16,4,2023-12-30,Tea,Beverages,4.0,16.0
709,18,3,2023-08-30,Chocolate,Snacks,3.0,9.0
710,10,7,2024-06-02,Salmon,Seafood,8.0,56.0
711,12,6,2023-08-24,Tomato,Produce,1.0,6.0
712,8,4,2024-07-21,Chicken Breast,Meat,5.0,20.0
713,15,2,2024-02-11,Coffee,Beverages,5.0,10.0
714,15,2,2023-11-18,Coffee,Beverages,5.0,10.0
715,16,8,2024-06-09,Tea,Beverages,4.0,32.0
716,13,1,2023-08-22,Cereal,Snacks,3.75,3.75
717,8,8,2023-11-07,Chicken Breast,Meat,5.0,40.0
718,17,8,2024-02-22,Cookies,Snacks,2.5,20.0
719,1,6,2024-07-19,Milk,Dairy,3.5,21.0
720,5,8,2024-06-09,Apple,Produce,0.75,6.0
721,15,9,2024-03-16,Coffee,Beverages,5.0,45.0
722,16,9,2024-04-27,Tea,Beverages,4.0,36.0
723,8,9,2024-05-23,Chicken Breast,Meat,5.0,45.0
724,8,5,2023-10-12,Chicken Breast,Meat,5.0,25.0
725,16,3,2024-06-09,Tea,Beverages,4.0,12.0
726,12,6,2024-07-08,Tomato,Produce,1.0,6.0
727,6,6,2023-08-30,Banana,Produce,0.5,3.0
728,4,8,2023-12-19,Butter,Dairy,4.0,32.0
729,20,6,2023-10-14,Pizza,Frozen Foods,6.0,36.0
730,4,2,2024-08-12,Butter,Dairy,4.0,8.0
731,1,2,2023-10-15,Milk,Dairy,3.5,7.0
732,10,6,2024-03-29,Salmon,Seafood,8.0,48.0
733,6,2,2024-03-27,Banana,Produce,0.5,1.0
734,18,6,2023-12-22,Chocolate,Snacks,3.0,18.0
735,9,4,2023-11-08,Ground Beef,Meat,4.5,18.0
736,10,7,2024-04-22,Salmon,Seafood,8.0,56.0
737,5,2,2024-05-17,Apple,Produce,0.75,1.5
738,17,8,2024-06-22,Cookies,Snacks,2.5,20.0
739,19,3,2024-04-06,Ice Cream,Frozen Foods,4.5,13.5
740,1,6,2024-05-10,Milk,Dairy,3.5,21.0
741,12,2,2024-04-22,Tomato,Produce,1.0,2.0
742,8,9,2024-02-17,Chicken Breast,Meat,5.0,45.0
743,4,4,2023-12-12,Butter,Dairy,4.0,16.0
744,12,6,2024-04-07,Tomato,Produce,1.0,6.0
745,14,7,2024-03-04,Yogurt,Dairy,2.0,14.0
746,13,8,2023-11-02,Cereal,Snacks,3.75,30.0
747,20,9,2023-09-15,Pizza,Frozen Foods,6.0,54.0
748,15,8,2024-08-09,Coffee,Beverages,5.0,40.0
749,6,5,2024-04-01,Banana,Produce,0.5,2.5
750,4,6,2023-08-28,Butter,Dairy,4.0,24.0
751,9,8,2023-11-18,Ground Beef,Meat,4.5,36.0
752,20,1,2024-06-13,Pizza,Frozen Foods,6.0,6.0
753,7,9,2023-10-17,Orange Juice,Beverages,3.0,27.0
754,19,8,2024-06-01,Ice Cream,Frozen Foods,4.5,36.0
755,3,6,2023-09-18,Bread,Bakery,1.5,9.0
756,20,1,2024-07-21,Pizza,Frozen Foods,6.0,6.0
757,8,7,2024-05-18,Chicken Breast,Meat,5.0,35.0
758,9,6,2024-05-26,Ground Beef,Meat,4.5,27.0
759,3,1,2023-11-29,Bread,Bakery,1.5,1.5
760,1,8,2023-12-27,Milk,Dairy,3.5,28.0
761,7,7,2024-05-24,Orange Juice,Beverages,3.0,21.0
762,1,9,2024-08-13,Milk,Dairy,3.5,31.5
763,2,3,2024-01-21,Eggs,Dairy,2.5,7.5
764,18,8,2024-06-06,Chocolate,Snacks,3.0,24.0
765,8,3,2024-07-18,Chicken Breast,Meat,5.0,15.0
766,15,6,2024-04-18,Coffee,Beverages,5.0,30.0
767,14,5,2023-11-13,Yogurt,Dairy,2.0,10.0
768,11,9,2024-03-29,Lettuce,Produce,1.25,11.25
769,17,7,2023-10-22,Cookies,Snacks,2.5,17.5
770,12,7,2024-05-14,Tomato,Produce,1.0,7.0
771,1,4,2023-10-27,Milk,Dairy,3.5,14.0
772,17,9,2024-01-10,Cookies,Snacks,2.5,22.5
773,8,2,2023-11-05,Chicken Breast,Meat,5.0,10.0
774,13,6,2023-11-12,Cereal,Snacks,3.75,22.5
775,11,7,2024-06-06,Lettuce,Produce,1.25,8.75
776,19,3,2024-06-11,Ice Cream,Frozen Foods,4.5,13.5
777,11,2,2024-03-12,Lettuce,Produce,1.25,2.5
778,13,2,2024-05-02,Cereal,Snacks,3.75,7.5
779,4,7,2024-03-09,Butter,Dairy,4.0,28.0
780,18,4,2023-09-18,Chocolate,Snacks,3.0,12.0
781,2,4,2023-11-16,Eggs,Dairy,2.5,10.0
782,9,4,2024-06-26,Ground Beef,Meat,4.5,18.0
783,11,5,2023-11-04,Lettuce,Produce,1.25,6.25
784,6,1,2023-11-01,Banana,Produce,0.5,0.5
785,2,8,2024-05-27,Eggs,Dairy,2.5,20.0
786,2,7,2023-11-18,Eggs,Dairy,2.5,17.5
787,20,3,2024-03-25,Pizza,Frozen Foods,6.0,18.0
788,13,3,2023-12-09,Cereal,Snacks,3.75,11.25
789,13,4,2024-02-18,Cereal,Snacks,3.75,15.0
790,2,3,2024-05-10,Eggs,Dairy,2.5,7.5
791,2,9,2024-01-17,Eggs,Dairy,2.5,22.5
792,8,8,2024-06-06,Chicken Breast,Meat,5.0,40.0
793,4,3,2023-11-06,Butter,Dairy,4.0,12.0
794,13,2,2024-04-18,Cereal,Snacks,3.75,7.5
795,3,4,2024-06-03,Bread,Bakery,1.5,6.0
796,16,9,2023-11-02,Tea,Beverages,4.0,36.0
797,19,1,2023-12-28,Ice Cream,Frozen Foods,4.5,4.5
798,11,9,2023-12-22,Lettuce,Produce,1.25,11.25
799,14,5,2023-10-22,Yogurt,Dairy,2.0,10.0
800,10,2,2023-12-02,Salmon,Seafood,8.0,16.0
801,8,2,2024-06-08,Chicken Breast,Meat,5.0,10.0
802,2,4,2024-01-08,Eggs,Dairy,2.5,10.0
803,8,7,2024-02-22,Chicken Breast,Meat,5.0,35.0
804,3,9,2023-10-25,Bread,Bakery,1.5,13.5
805,13,9,2023-09-02,Cereal,Snacks,3.75,33.75
806,1,8,2023-11-23,Milk,Dairy,3.5,28.0
807,18,1,2023-09-06,Chocolate,Snacks,3.0,3.0
808,15,8,2024-02-13,Coffee,Beverages,5.0,40.0
809,17,6,2024-08-05,Cookies,Snacks,2.5,15.0
810,8,2,2023-12-12,Chicken Breast,Meat,5.0,10.0
811,10,5,2024-03-17,Salmon,Seafood,8.0,40.0
812,1,4,2023-08-27,Milk,Dairy,3.5,14.0
813,8,7,2023-11-26,Chicken Breast,Meat,5.0,35.0
814,3,3,2024-03-14,Bread,Bakery,1.5,4.5
815,17,3,2024-01-09,Cookies,Snacks,2.5,7.5
816,19,5,2023-09-03,Ice Cream,Frozen Foods,4.5,22.5
817,2,2,2024-08-05,Eggs,Dairy,2.5,5.0
818,18,7,2024-07-03,Chocolate,Snacks,3.0,21.0
819,1,1,2023-09-25,Milk,Dairy,3.5,3.5
820,7,6,2023-12-26,Orange Juice,Beverages,3.0,18.0
821,19,4,2024-04-30,Ice Cream,Frozen Foods,4.5,18.0
822,6,1,2024-03-07,Banana,Produce,0.5,0.5
823,15,6,2024-02-24,Coffee,Beverages,5.0,30.0
824,5,1,2023-10-13,Apple,Produce,0.75,0.75
825,10,3,2024-07-08,Salmon,Seafood,8.0,24.0
826,2,5,2023-09-12,Eggs,Dairy,2.5,12.5
827,11,7,2024-06-14,Lettuce,Produce,1.25,8.75
828,18,7,2024-02-28,Chocolate,Snacks,3.0,21.0
829,18,8,2023-09-27,Chocolate,Snacks,3.0,24.0
830,16,7,2024-05-16,Tea,Beverages,4.0,28.0
831,4,3,2023-12-11,Butter,Dairy,4.0,12.0
832,11,6,2023-09-27,Lettuce,Produce,1.25,7.5
833,20,4,2024-08-06,Pizza,Frozen Foods,6.0,24.0
834,7,7,2023-08-30,Orange Juice,Beverages,3.0,21.0
835,8,9,2024-04-02,Chicken Breast,Meat,5.0,45.0
836,8,9,2024-03-31,Chicken Breast,Meat,5.0,45.0
837,15,1,2024-02-07,Coffee,Beverages,5.0,5.0
838,17,9,2023-12-25,Cookies,Snacks,2.5,22.5
839,12,5,2024-06-29,Tomato,Produce,1.0,5.0
840,15,8,2023-10-18,Coffee,Beverages,5.0,40.0
841,12,6,2024-02-03,Tomato,Produce,1.0,6.0
842,16,6,2024-04-15,Tea,Beverages,4.0,24.0
843,18,2,2023-11-07,Chocolate,Snacks,3.0,6.0
844,10,6,2024-06-16,Salmon,Seafood,8.0,48.0
845,11,6,2023-11-14,Lettuce,Produce,1.25,7.5
846,9,6,2023-09-08,Ground Beef,Meat,4.5,27.0
847,10,7,2023-11-11,Salmon,Seafood,8.0,56.0
848,20,7,2023-10-23,Pizza,Frozen Foods,6.0,42.0
849,19,1,2024-05-07,Ice Cream,Frozen Foods,4.5,4.5
850,6,5,2024-03-20,Banana,Produce,0.5,2.5
851,11,9,2024-08-04,Lettuce,Produce,1.25,11.25
852,10,2,2023-12-16,Salmon,Seafood,8.0,16.0
853,20,3,2024-04-01,Pizza,Frozen Foods,6.0,18.0
854,1,1,2024-02-25,Milk,Dairy,3.5,3.5
855,6,8,2024-06-05,Banana,Produce,0.5,4.0
856,3,2,2023-09-04,Bread,Bakery,1.5,3.0
857,19,9,2023-08-31,Ice Cream,Frozen Foods,4.5,40.5
858,9,7,2023-09-30,Ground Beef,Meat,4.5,31.5
859,2,2,2024-01-17,Eggs,Dairy,2.5,5.0
860,15,2,2023-09-17,Coffee,Beverages,5.0,10.0
861,3,7,2024-05-28,Bread,Bakery,1.5,10.5
862,13,2,2024-01-12,Cereal,Snacks,3.75,7.5
863,8,6,2024-08-08,Chicken Breast,Meat,5.0,30.0
864,9,3,2023-11-16,Ground Beef,Meat,4.5,13.5
865,4,1,2023-08-30,Butter,Dairy,4.0,4.0
866,7,7,2024-01-25,Orange Juice,Beverages,3.0,21.0
867,8,9,2024-01-13,Chicken Breast,Meat,5.0,45.0
868,17,7,2024-06-06,Cookies,Snacks,2.5,17.5
869,18,7,2024-01-27,Chocolate,Snacks,3.0,21.0
870,17,2,2023-10-09,Cookies,Snacks,2.5,5.0
871,18,6,2023-12-01,Chocolate,Snacks,3.0,18.0
872,13,5,2024-08-17,Cereal,Snacks,3.75,18.75
873,4,4,2024-04-20,Butter,Dairy,4.0,16.0
874,10,5,2024-06-02,Salmon,Seafood,8.0,40.0
875,13,9,2023-12-09,Cereal,Snacks,3.75,33.75
876,12,8,2024-05-07,Tomato,Produce,1.0,8.0
877,7,4,2023-09-19,Orange Juice,Beverages,3.0,12.0
878,9,9,2023-11-20,Ground Beef,Meat,4.5,40.5
879,5,6,2024-01-26,Apple,Produce,0.75,4.5
880,18,4,2024-01-07,Chocolate,Snacks,3.0,12.0
881,12,8,2024-05-13,Tomato,Produce,1.0,8.0
882,7,4,2023-12-08,Orange Juice,Beverages,3.0,12.0
883,3,6,2024-04-16,Bread,Bakery,1.5,9.0
884,15,6,2023-12-05,Coffee,Beverages,5.0,30.0
885,5,7,2024-02-24,Apple,Produce,0.75,5.25
886,2,3,2024-01-11,Eggs,Dairy,2.5,7.5
887,11,4,2024-06-20,Lettuce,Produce,1.25,5.0
888,18,6,2024-07-24,Chocolate,Snacks,3.0,18.0
